key,companies,profit
60129543921,Rai Cinema,0
60129543921,Roissy Films,0
60129543922,Channel 83 Films,0
60129543922,Site B,0
60129543923,Somnium Films,0
60129543923,Castelao Pictures,0
60129543923,Filmax Group,0
60129543924,Warner Bros.,0
60129543925,Commonwealth United Entertainment,0
60129543926,Mayer (MGM),0
60129543926,Goldwyn,0
60129543926,Metro,0
60129543926,Martin Poll Productions,0
60129543927,"",0
60129543928,Paramount Pictures,0
60129543929,"",-800000
60129543930,Film Corporation of Western Australia,0
60129543930,Adam Packer Film Productions,0
60129543931,Low Spark Films,0
60129543932,Charles Chauvel Productions,0
60129543933,"",0
60129543934,"",0
60129543935,"",0
60129543936,Home Box Office (HBO),0
60129543937,"",2
60129543938,"",0
60129543939,"",0
60129543940,"",0
60129543941,"",0
60129543942,Magnet Releasing,0
60129543943,"",0
60129543944,XX Film Aps,0
60129543945,"",0
60129543946,"",0
60129543947,"",0
60129543948,"",0
60129543949,Rubber Tree Productions,0
60129543950,"",0
60129543951,SF Film,0
60129543951,Nordisk Film & TV Fond,0
60129543951,Miso Film,0
60129543952,Tundra Film,0
60129543953,"",0
60129543954,Alpha France,0
60129543954,Swedish Film Production (SFP),0
60129543955,Gateway Films,0
60129543956,1718 Studio,0
60129543956,Legacy Filmworks,0
60129543957,Behind the wall Productions,0
60129543958,"",0
60129543959,Faith Granger,-25000
60129543959,Deuce of Spades Productions,-25000
60129543960,Deco Entertainment,0
60129543961,Sabbatical Pictures,0
60129543962,"",0
60129543963,4 Film,-2600000
60129543963,Vertigo%2FEmotionfilm,-2600000
60129543963,Viba Film,-2600000
60129543963,Film House Bas Celik,-2600000
60129543964,"",0
60129543965,Héritage Films,-835000
60129543965,Wytwórnia Filmów Dokumentalnych i Fabularnych (WFDiF),-835000
60129543965,Telewizja Polsat,-835000
60129543965,Agencja Produkcji Filmowej,-835000
60129543965,Canal+Polska,-835000
60129543966,Wicked Pixel Cinema,0
60129543967,Free Lunch Productions,0
60129543968,Third Floor Pictures,0
60129543969,Alter Ego Cinema,-45
60129543970,Alter Ego Cinema,0
60129543971,Alter Ego Cinema,0
60129543972,"",0
60129543973,Rebel Film BV,0
60129543973,BrennFilm,0
60129543974,"",123182
60129543975,Nelonen,0
60129543975,Eesti Televisioon,0
60129543975,Helsinki Filmi Oy,0
60129543975,Amrion,0
60129543976,Instinct Entertainment,0
60129543977,PHD Productions,-2500000
60129543978,Zeitsprung Entertainment,0
60129543979,"",-560
60129543980,Worry Dolls Productions,0
60129543981,Drafthouse Films,0
60129543982,"",0
60129543983,Nutmeg Movies,0
60129543983,TV2 Danmark,0
60129543983,Det Danske Filminstitut,0
60129543984,Plan,0
60129543984,J,0
60129543985,Raven Banner Entertainment,0
60129543985,Foresight Features,0
60129543986,"",0
60129543987,"",0
60129543988,"",0
60129543989,"",0
60129543990,Hurwitz Creative,85729635
60129543990,ME2 Productions,85729635
60129543990,Winkler Productions,85729635
60129543990,Chartoff,85729635
60129543990,Millennium Films,85729635
60129543990,Lionsgate,85729635
60129543990,Films,85729635
60129543990,Davis,85729635
60129543991,"",0
60129543992,"",0
60129543993,"",0
60129543994,Xstream Pictures Limited,0
60129543995,Zhao Wei Films,0
60129543996,"",0
60129543997,"",0
60129543998,"",0
60129543999,"",0
60129544000,Culmination Productions,-35000000
60129544000,Traverse Media,-35000000
60129544000,Hideaway Pictures,-35000000
60129544001,Blank Tape,0
60129544001,Fire Axe Pictures,0
60129544001,Brightlight Pictures,0
60129544002,Pin High Productions,72360636
60129544002,LStar Capital,72360636
60129544002,Mayer (MGM),72360636
60129544002,Goldwyn,72360636
60129544002,Metro,72360636
60129544002,Escape Artists,72360636
60129544002,Village Roadshow Pictures,72360636
60129544002,Columbia Pictures,72360636
60129544003,Jack Bond Productions,0
60129544003,British Film Institute (BFI),0
60129544004,"",0
60129544005,UFO International Productions,-3000000
60129544006,"",0
60129544007,"",0
60129544008,Mirror Images LTD,0
60129544009,"",0
60129544010,"",0
60129544011,Rattapallax,0
60129544011,Roast Beef Productions,0
60129544012,Upian,0
60129544012,Zygote Films,0
60129544013,Black Gate Pictures,0
60129544013,Zeppotron,0
60129544013,British Broadcasting Corporation (BBC),0
60129544014,"",0
60129544015,"",0
60129544016,"",0
60129544017,RHI Entertainment,0
60129544017,Alpine Medien Productions,0
60129544017,Larry Levinson Productions,0
60129544018,"",0
60129544019,"",0
60129544020,"",0
60129544021,"",0
60129544022,"",-11639200
60129544023,Talent International Film Cultural Company,26500000
60129544023,Talent International Media,26500000
60129544023,JC Group International,26500000
60129544023,Dasym Enetertainment,26500000
60129544023,Cider Mill Pictures,26500000
60129544023,InterTitle Films,26500000
60129544024,"",0
60129544025,Skladanowsky Film,0
60129544026,"",0
60129544027,"",0
60129544028,"",0
60129544029,2B Films,0
60129544030,Egoli Tossell Film AG,0
60129544031,"",0
60129544032,Pastel,61046687
60129544032,A24,61046687
60129544032,Upload Films,61046687
60129544032,Plan B Entertainment,61046687
60129544033,Beijing Enlight Pictures,80020597
60129544034,Zentropa Entertainments20,690000
60129544034,TV2 Danmark,690000
60129544034,Det Danske Filminstitut,690000
60129544035,"",0
60129544036,Film4,-4
60129544036,Tiger Aspect Productions,-4
60129544036,Universal Pictures,-4
60129544037,Les films du Bélier,-2000000
60129544038,L.A. Ca,0
60129544038,Once Upon a Time Films,0
60129544039,"",0
60129544040,"",0
60129544041,"",0
60129544042,ITC Entertainment,0
60129544043,Kingsmere Productions Ltd.,0
60129544043,Paramount Pictures,0
60129544044,ADR Productions,0
60129544045,Century Films,0
60129544046,Studio Dadashow,0
60129544046,Finecut,0
60129544047,"",0
60129544048,"",0
60129544049,"",0
60129544050,Sunset Pictures,-7000000
60129544050,Thats Hollywood,-7000000
60129544051,"",0
60129544052,Bron Capital Partners,-3000000
60129544052,FilmTeam,-3000000
60129544052,Bow and Arrow Entertainment,-3000000
60129544052,Hepp Film,-3000000
60129544053,Blender Foundation,0
60129544054,Budapest Filmstúdió,0
60129544054,Mafilm,0
60129544055,Vic Films Productions,0
60129544055,The Rank Organisation,0
60129544056,Shelty,0
60129544056,NHK,0
60129544056,NHK Enterprises,0
60129544056,Madhouse,0
60129544056,Bandai Visual Company,0
60129544057,"",0
60129544058,Cinefrance,0
60129544058,Les Films du Kiosque,0
60129544058,StudioCanal,0
60129544058,France 2 Cinéma,0
60129544059,Goldwyn,4200000
60129544059,Michaels,4200000
60129544059,Surefire Entertainment Capital,4200000
60129544059,Relativity Media,4200000
60129544059,Broadway Video,4200000
60129544060,"",0
60129544061,"",0
60129544062,"",0
60129544063,"",0
60129544064,Vinoothna Geetha,5300000
60129544064,BigBen Films,5300000
60129544065,"Samuel Goldwyn Company, The",0
60129544066,RKO Radio Pictures,0
60129544067,20th Century Pictures,0
60129544068,Blue Angels Films,0
60129544068,BBC,0
60129544069,Late Bloomer Productions,0
60129544069,Avila Entertainment,0
60129544069,Sparkhope Productions,0
60129544070,Canal+ Espana,0
60129544070,Morena Films,0
60129544070,Televisión Española (TVE),0
60129544071,Columbia Pictures Corporation,0
60129544072,"",0
60129544073,Punch Media,0
60129544073,Defining,0
60129544074,KriArj Entertainment,-1000000
60129544075,Brighthelm Films,0
60129544076,"",0
60129544077,"",0
60129544078,"",0
60129544079,Iconoclast,0
60129544079,Pulse Films,0
60129544079,JW Films,0
60129544080,Teuvo Tulio,0
60129544081,"",0
60129544082,Agat Films & Cie,0
60129544083,"",0
60129544084,"",0
60129544085,Laika Entertainment,9929545
60129544086,"",0
60129544087,Fly Film,0
60129544087,Sixteen Films,0
60129544088,LGM Productions,0
60129544088,Pan Européenne Production,0
60129544089,"",0
60129544090,Miramax,176952420
60129544090,Perfect World Pictures,176952420
60129544090,Working Title Films,176952420
60129544090,StudioCanal,176952420
60129544090,Universal Pictures,176952420
60129544091,Heyday Films,5956113
60129544091,DreamWorks SKG,5956113
60129544092,TSG Entertainment,810591
60129544092,Fox,810591
60129544092,Twentieth Century,810591
60129544093,ESPN films,-4632839
60129544093,Walt Disney Productions,-4632839
60129544093,Walt Disney Pictures,-4632839
60129544094,TIK Film,11790373
60129544094,Leverage Entertainment,11790373
60129544094,Closest to the Hole Productions,11790373
60129544094,Participant Media,11790373
60129544094,Summit Entertainment,11790373
60129544094,Di Bonaventura Pictures,11790373
60129544095,St. Petersburg Clearwater Film Commission,186485719
60129544095,TSG Entertainment,186485719
60129544095,Scope Pictures,186485719
60129544095,Big Screen Productions,186485719
60129544095,Tim Burton Productions,186485719
60129544095,Chernin Entertainment,186485719
60129544095,Twentieth Century Fox Film Corporation,186485719
60129544095,Ingenious Media,186485719
60129544096,Amblin Partners,128185859
60129544096,Reliance Entertainment,128185859
60129544096,Marc Platt Productions,128185859
60129544096,DreamWorks,128185859
60129544097,Participant Media,11485196
60129544097,CBS Films,11485196
60129544097,Lionsgate,11485196
60129544098,Dune Entertainment,111160045
60129544098,RatPac,111160045
60129544098,Electric City Entertainment,111160045
60129544098,Warner Bros.,111160045
60129544098,Zero Gravity Management,111160045
60129544099,Hartbeat Productions,0
60129544099,Universal Pictures,0
60129544100,One Horse Shy Productions,0
60129544100,Centre Street Productions,0
60129544101,"",0
60129544102,"",0
60129544103,Nob Hill Productions Inc.,0
60129544103,Cinema Center Films,0
60129544104,Artémis Productions,0
60129544104,Diaphana Films,0
60129544104,France 3 Cinéma,0
60129544105,CJ Entertainment,0
60129544106,"",0
60129544107,Buenaventura,0
60129544108,Distribution Workshop,0
60129544109,CJ Entertainment,0
60129544110,Asian Arts Theatre,-980000
60129544110,Asia Culture Centre,-980000
60129544110,Anna Sanders Films,-980000
60129544110,Kick the Machine Films,-980000
60129544110,Astro Shaw,-980000
60129544110,Centre National de la Cinématographie (CNC),-980000
60129544110,Detalle Films,-980000
60129544110,Illumination Films,-980000
60129544110,und Fernsehproduktion (GFF),-980000
60129544110,Geißendörfer Film,-980000
60129544110,ZDF/Arte,-980000
60129544110,Tordenfilm AS,-980000
60129544110,Louverture Films,-980000
60129544110,"Match Factory, The",-980000
60129544111,Sforzando Productions,53447
60129544111,Riviera Films,53447
60129544111,Castel Film Studio,53447
60129544112,Kalyana Shira Film,0
60129544113,CJ Entertainment,0
60129544114,Bidangil Pictures,0
60129544115,Miles Films,0
60129544115,Sinemart,0
60129544116,"",0
60129544117,Nadiadwala Grandson Entertainment,0
60129544118,"",-3000000
60129544119,WanDa Productions,0
60129544119,MM2 Entertainment,0
60129544120,Nadiadwala Grandson Entertainment,0
60129544120,Eros International,0
60129544121,Sridevi Movies,0
60129544122,"",0
60129544123,"",0
60129544124,"",0
60129544125,V. Creations,55300000
60129544126,Eros International,0
60129544127,Huayi Brothers,-38000000
60129544127,China Star Entertainment,-38000000
60129544127,Distant Horizons,-38000000
60129544128,Ashutosh Gowariker Productions Pvt. Ltd. (AGPPL),1130000
60129544128,UTV Motion Pictures,1130000
60129544129,Tuta Media Corporation,0
60129544129,Masima Contents+Channels,0
60129544129,700 Pictures,0
60129544130,Taewon Entertainment,0
60129544131,"",0
60129544132,"",0
60129544133,"",0
60129544134,"",0
60129544135,"",0
60129544136,"",0
60129544137,PM Entertainment Group,0
60129544138,Two Hands Entertainment,0
60129544139,Walt Disney Productions,-50663
60129544139,"RKO Radio Pictures, Inc.",-50663
60129544140,Wit Studio,0
60129544141,"",0
60129544142,"",0
60129544143,"",0
60129544144,Hurricane Films,-6274072
60129544144,Potemkino,-6274072
60129544144,Indomitable Entertainment,-6274072
60129544145,Dolger Films,0
60129544145,Sterling Pictures Ltd,0
60129544146,PalmStar Media,0
60129544146,Merced Media Partners,0
60129544146,LionsGate,0
60129544146,Likely Story,0
60129544146,Atlas Entertainment,0
60129544147,Sputnik Film,-4000000
60129544147,Film i Väst,-4000000
60129544147,Zentropa Entertainments,-4000000
60129544148,"",0
60129544149,Maven Pictures,1751330
60129544149,Film4,1751330
60129544149,British Film Institute (BFI),1751330
60129544150,"",0
60129544151,Vishal Bhardwaj Pictures,-838403
60129544151,Fox Star Studios,-838403
60129544152,"",0
60129544153,"",0
60129544154,Kimera Film,0
60129544155,Kirsten Ames Mgmt + Prdctns (KAMP),0
60129544155,Cole Blooded Inc.,0
60129544155,Marshall Raboy Productions,0
60129544156,Irwin Entertainment,0
60129544157,"",0
60129544158,Epix,0
60129544158,New Wave Entertainment,0
60129544159,Pacific World Pictures,0
60129544159,Nightwatcher Films,0
60129544160,Pedro Costa Producciones Cinematográficas S.A.,0
60129544160,Enrique Cerezo Producciones Cinematográficas S.A.,0
60129544161,"",0
60129544162,"",1
60129544163,Topkapi Films,0
60129544164,Immigrant Productions,0
60129544165,Pieter Van Huystee Film and Television,0
60129544165,NTR,0
60129544166,"",0
60129544167,Bunya Productions,0
60129544168,"",0
60129544169,"",0
60129544170,"",0
60129544171,"",0
60129544172,"",0
60129544173,"",0
60129544174,TF1,0
60129544175,"",0
60129544176,"",0
60129544177,"",0
60129544178,"",0
60129544179,Finos Film,0
60129544180,"",0
60129544181,"",0
60129544182,"",0
60129544183,Brushwork Pictures,-3217212
60129544183,Alla Prima Productions,-3217212
60129544183,Empire Films,-3217212
60129544183,Media 8 Entertainment,-3217212
60129544184,Atomic Features,35000
60129544184,Light International,35000
60129544184,Green,35000
60129544184,Sculptor Media,35000
60129544184,Tycor International Film Company,35000
60129544184,Grindstone Entertainment Group,35000
60129544185,"",0
60129544186,Kazahfilm Studios,0
60129544186,Augenschein Filmproduktion,0
60129544186,Capricci Films,0
60129544187,Scope Pictures,0
60129544187,Tassili Films,0
60129544187,3B Productions,0
60129544187,Arte France,0
60129544188,"",0
60129544189,"",0
60129544190,BBC Comedy,0
60129544191,Illuminati Films Pvt Ltd,0
60129544191,Tips Industries,0
60129544191,UTV Motion Pictures,0
60129544192,Smoking Gun Pictures,0
60129544192,Republic Pictures (II),0
60129544193,PM Entertainment Group,0
60129544194,"",0
60129544195,Tiki Terrors,0
60129544195,The Asylum,0
60129544196,"",0
60129544197,"",0
60129544198,"",0
60129544199,"",0
60129544200,"",0
60129544201,"",0
60129544202,"",0
60129544203,Ceskoslovenský Státní Film,0
60129544204,Les Films du Parc,0
60129544204,Cinefrance,0
60129544204,31 Juin Films,0
60129544204,Le Pacte,0
60129544204,France 2 Cinéma,0
60129544205,Coop99 Filmproduktion,0
60129544206,Beware Doll Films,0
60129544207,"",0
60129544208,CGV Arthouse,0
60129544208,Sang Sang Film,0
60129544208,Finecut,0
60129544209,Cheongeoram,-4330000
60129544210,Winterland Pictures,0
60129544210,Level 5 Films,0
60129544210,Liquid Noise Films,0
60129544210,Fantastic Films,0
60129544210,Tea Shop & Film Company,0
60129544210,Floodland Pictures,0
60129544211,"",0
60129544212,"",0
60129544213,Channel 4 Television Corporation,0
60129544214,New Wave Entertainment Television,0
60129544215,Studio Uno,0
60129544215,Fandango,0
60129544216,"",0
60129544217,"",0
60129544218,Comedy Central,0
60129544219,"",0
60129544220,Rai Cinema,0
60129544221,"",0
60129544222,"",0
60129544223,"",0
60129544224,"",0
60129544225,Colorado Film Production,-110
60129544225,Penta Films,-110
60129544226,"",0
60129544227,Columbia Films Productions,0
60129544228,Cinemaster S.r.l.,0
60129544229,Ypsilon Cinematografica,0
60129544229,Italian International Film,0
60129544230,"",0
60129544231,"",0
60129544232,"",0
60129544233,"",0
60129544234,Studio Filmowe Kalejdoskop,0
60129544234,Wytwórnia Filmów Dokumentalnych i Fabularnych (WFDiF),0
60129544235,Scentext,0
60129544235,Filmhuset AS,0
60129544235,Svenska Filminstitutet (SFI),0
60129544235,Sandrews,0
60129544236,Svenska Ord,0
60129544236,Svensk Filmindustri (SF),0
60129544237,Inge Ivarsson Filmproduction,0
60129544237,Stockholm Film,0
60129544238,Channel One,0
60129544238,Filmhuset AS,0
60129544238,SVT Drama,0
60129544239,Hagafilm,0
60129544239,Filmstallet,0
60129544239,Svenska Filminstitutet (SFI),0
60129544240,"",0
60129544241,Crescendo Films,0
60129544241,Svenska Filminstitutet (SFI),0
60129544241,Svensk Filmindustri (SF),0
60129544242,SVT Drama,0
60129544242,Danmarks Radio (DR),0
60129544243,"",0
60129544244,Rialto Film,0
60129544244,Victoria Film,0
60129544244,Fond,0
60129544244,& TV,0
60129544244,Nordisk Film,0
60129544244,Svensk Filmindustri (SF),0
60129544244,SVT Drama,0
60129544245,"",0
60129544246,Television Production Company (TPC),0
60129544246,Pagoda Film,0
