key,title,budget,revenue,profit,return,year,month,day,day_week,collection
34359739200,Sex & Drugs & Rock & Roll,2000000,0,-2000000,0.0,2010,Enero,08,Viernes,
34359739223,Killer McCoy,0,0,0,,1947,Diciembre,01,Lunes,
34359739712,Client 9: The Rise and Fall of Eliot Spitzer,0,0,0,,2010,Noviembre,05,Viernes,
34359740198,The Mosquito Net,0,0,0,,2010,Noviembre,04,Jueves,
34359740376,In Her Skin,7000000,0,-7000000,0.0,2009,Marzo,13,Viernes,
34359741307,Julia's Eyes,0,12884923,12884923,,2010,Octubre,29,Viernes,
34359741378,The End of the Line,0,0,0,,2009,Junio,12,Viernes,
34359741394,Veijarit,0,0,0,,2010,Diciembre,25,Sabado,
34359738648,Ankur,0,0,0,,1974,Julio,20,Sabado,
34359738847,Boy on a Dolphin,0,0,0,,1957,Abril,18,Jueves,
34359739501,The Real McCoy,650,0,-650,0.0,1999,Agosto,13,Viernes,
34359739547,Om Jai Jagadish,0,0,0,,2002,Julio,08,Lunes,
34359739564,Throw Down,0,0,0,,2004,Julio,08,Jueves,
34359739698,They Gave Him a Gun,0,0,0,,1937,Mayo,07,Viernes,
34359740065,The Emperor Jones,0,0,0,,1933,Septiembre,29,Viernes,
34359740940,Three Outlaw Samurai,0,0,0,,1964,Mayo,13,Miercoles,
34359741085,Tomboy,1000000,0,-1000000,0.0,2011,Abril,20,Miercoles,
34359741103,Savage Streets,0,0,0,,1984,Agosto,30,Jueves,
34359741370,Khanei ruye ab,0,0,0,,,,,,
34359741392,Man on a Ledge,42000000,46221189,4221189,1.1005045,2012,Enero,13,Viernes,
34359738474,Thank Your Lucky Stars,0,0,0,,1943,Septiembre,25,Sabado,
34359738935,The Lady Vanishes,0,0,0,,1979,Abril,30,Lunes,
34359738995,The Frogmen,0,0,0,,1951,Enero,25,Jueves,
34359739047,Daughter from Danang,0,0,0,,2002,Enero,11,Viernes,
34359739324,The Breach,0,0,0,,1970,Agosto,26,Miercoles,
34359740038,Bloomington,0,0,0,,2010,Junio,23,Miercoles,
34359740405,Suspicious River,0,0,0,,2000,Septiembre,09,Sabado,
34359740554,Emitaï,0,0,0,,1971,Julio,20,Martes,
34359740591,Beats Rhymes & Life: The Travels of A Tribe Called Quest,0,0,0,,2011,Julio,08,Viernes,
34359741026,The Book of Stars,0,0,0,,1999,Junio,06,Domingo,
34359741029,"Happy, Happy",0,0,0,,2010,Noviembre,05,Viernes,
34359741132,The Last Mountain,0,90425,90425,,2011,Junio,03,Viernes,
34359741172,I Was an Adventuress,0,0,0,,1940,Mayo,10,Viernes,
34359741264,"Don't Worry, I'm Fine",0,0,0,,2006,Septiembre,06,Miercoles,
34359741355,The Way South,0,0,0,,1981,Enero,01,Jueves,
34359738452,The Rolling Stones: Stones in Exile,0,0,0,,2010,Mayo,14,Viernes,
34359738641,Pope Joan,0,27412220,27412220,,2009,Octubre,22,Jueves,
34359739082,Dark and Stormy Night,0,0,0,,2009,Octubre,10,Sabado,
34359739098,I Shot Jesse James,0,0,0,,1949,Febrero,26,Sabado,
34359739333,The Devil's Trap,0,0,0,,1962,Enero,01,Lunes,
34359739616,Speed & Angels,1,0,-1,0.0,2008,Febrero,01,Viernes,
34359739692,When Ladies Meet,0,0,0,,1941,Agosto,29,Viernes,
34359739881,BURN·E,0,0,0,,2008,Noviembre,17,Lunes,
34359740255,Chain Camera,0,0,0,,2001,Enero,19,Viernes,
34359740301,Transformers: Dark of the Moon,195000000,1123746996,928746996,5.762805107692308,2011,Junio,28,Martes,Transformers Collection
34359740743,Ceremony,0,22270,22270,,2010,Octubre,08,Viernes,
34359740882,On the Double,0,0,0,,1961,Mayo,19,Viernes,
34359741086,Glasses,0,0,0,,2007,Septiembre,22,Sabado,
34359741112,The People vs. George Lucas,0,0,0,,2010,Marzo,14,Domingo,
34359741329,Machine Gun McCain,0,0,0,,1969,Abril,01,Martes,
34359738868,(Untitled),0,230600,230600,,2009,Octubre,25,Domingo,
34359739092,Ten Minutes Older: The Cello,0,0,0,,2002,Septiembre,03,Martes,
34359739277,Stray Dogs,0,0,0,,2004,Septiembre,08,Miercoles,
34359739356,Sweetgrass,0,206728,206728,,2009,Febrero,04,Miercoles,
34359739518,Away with Words,0,0,0,,1999,Agosto,07,Sabado,
34359739670,Pekka ja Pätkä salapoliiseina,0,0,0,,1957,Diciembre,08,Domingo,
34359740395,Burn Notice: The Fall of Sam Axe,0,0,0,,2011,Abril,17,Domingo,
34359740467,Feast of All Saints,0,0,0,,2001,Noviembre,11,Domingo,
34359740542,Blitz,15774948,741875,-15033073,0.04702868117219784,2011,Mayo,20,Viernes,
34359740559,The Yellow Sea,0,0,0,,2010,Diciembre,22,Miercoles,
34359740956,The Overbrook Brothers,0,0,0,,2009,Marzo,01,Domingo,
34359741096,The Fall of the House of Usher,0,0,0,,1981,Enero,01,Jueves,
34359738442,Culloden,0,0,0,,1964,Mayo,24,Domingo,
34359738450,Puppetry of the Penis: Live at the Forum,0,0,0,,2001,Enero,01,Lunes,
34359738883,Red Canyon,1500000,0,-1500000,0.0,2008,Enero,01,Martes,
34359739177,Mendy,0,0,0,,2003,Septiembre,20,Sabado,
34359739180,Cocaine Cowboys II: Hustlin' with the Godmother,0,0,0,,2008,Julio,29,Martes,Cocaine Cowboys
34359739803,Fubar II,0,0,0,,2010,Octubre,01,Viernes,
34359739813,In The City,0,0,0,,2003,Noviembre,07,Viernes,
34359739840,Troll Hunter,3500000,4159678,659678,1.1884794285714286,2010,Octubre,29,Viernes,
34359740100,Nora Roberts' Montana Sky,0,0,0,,2007,Febrero,05,Lunes,
34359740565,"Help Me, Eros",0,0,0,,2007,Septiembre,04,Martes,
34359740808,No Man of Her Own,0,0,0,,1932,Diciembre,30,Viernes,
34359741094,Loft,0,0,0,,2005,Octubre,07,Viernes,
34359738413,The Deal,0,0,0,,2003,Septiembre,28,Domingo,
34359738416,The Twilight Saga: Eclipse,68000000,698491347,630491347,10.271931573529411,2010,Junio,23,Miercoles,The Twilight Collection
34359738727,Burrowing,0,0,0,,2009,Febrero,07,Sabado,
34359739355,Gulliver's Travels,112000000,237382724,125382724,2.1194886071428574,2010,Diciembre,25,Sabado,
34359739522,Anything for Her,10000000,0,-10000000,0.0,2008,Diciembre,03,Miercoles,
34359739780,Liliom,0,0,0,,1934,Mayo,15,Martes,
34359739885,Sube y baja,0,0,0,,1959,Enero,01,Jueves,
34359740281,"Ghidorah, the Three-Headed Monster",0,0,0,,1964,Diciembre,20,Domingo,Godzilla (Showa) Collection
34359740355,The Squall,0,0,0,,1929,Mayo,09,Jueves,
34359740417,Cornered,0,0,0,,1945,Diciembre,25,Martes,
34359740828,Tinker Tailor Soldier Spy,30000000,0,-30000000,0.0,2011,Septiembre,16,Viernes,
34359740867,Housewarming,0,0,0,,2005,Junio,01,Miercoles,
34359740878,"Khrustalyov, My Car!",0,0,0,,1998,Mayo,20,Miercoles,
34359741255,Fire of Conscience,0,0,0,,2010,Abril,01,Jueves,
34359741337,On Thin Ice,0,0,0,,2009,Septiembre,23,Miercoles,
34359741400,Time Without Pity,0,0,0,,1957,Marzo,01,Viernes,
34359738511,Zigeunerweisen,0,0,0,,1980,Abril,01,Martes,
34359738689,Who Saw Him Die?,0,0,0,,1968,Marzo,18,Lunes,
34359739120,The Man Who Could Work Miracles,0,0,0,,1936,Febrero,19,Miercoles,
34359739438,Rasputin,0,0,0,,1996,Marzo,23,Sabado,
34359740008,Outsider,0,0,0,,1997,Febrero,13,Jueves,
34359740444,The Perfect Host,0,14870,14870,,2010,Julio,01,Jueves,
34359741034,May 18,0,0,0,,2007,Julio,25,Miercoles,
34359741152,Million Dollar Legs,0,0,0,,1932,Julio,08,Viernes,
34359741165,My Week with Marilyn,6400000,35057696,28657696,5.477765,2011,Octubre,17,Lunes,
34359738725,Cartoon All-Stars to the Rescue,0,0,0,,1990,Abril,21,Sabado,
34359738881,Tere Naam,1,2,1,2.0,2003,Agosto,15,Viernes,
34359739347,Hotte in Paradise,0,0,0,,2003,Enero,25,Sabado,
34359739916,Skeleton Man,0,0,0,,2004,Marzo,01,Lunes,
34359740204,Stolen,2000000,7306,-1992694,0.003653,2009,Octubre,10,Sabado,
34359740251,Delbaran,0,0,0,,2001,Agosto,05,Domingo,
34359740551,Welfare,0,0,0,,1975,Septiembre,23,Martes,
34359740569,Rapt,0,0,0,,2009,Noviembre,18,Miercoles,
34359740903,A Lizard in a Woman's Skin,0,0,0,,1971,Febrero,17,Miercoles,
34359741178,Weekend,8000,484592,476592,60.574,2011,Septiembre,22,Jueves,
34359741342,A Muppet Family Christmas,0,0,0,,1987,Diciembre,16,Miercoles,
34359738465,Kurt Cobain: About a Son,0,0,0,,2006,Octubre,03,Martes,
34359738471,Predators,40000000,126248813,86248813,3.156220325,2010,Julio,03,Sabado,Predator Collection
34359738557,The Power of Kangwon Province,0,0,0,,1998,Abril,04,Sabado,
34359738564,Amar Akbar Anthony,0,0,0,,1977,Enero,02,Domingo,
34359738923,Conviction,12500000,6732980,-5767020,0.5386384,2010,Septiembre,11,Sabado,
34359738948,The Family Friend,0,0,0,,2006,Octubre,01,Domingo,
34359739233,Rare Exports: A Christmas Tale,1948000,0,-1948000,0.0,2010,Diciembre,03,Viernes,Rare Exports Collection
34359739461,A Hatful of Rain,0,0,0,,1957,Julio,17,Miercoles,
34359739553,Walt & El Grupo,0,0,0,,2008,Septiembre,08,Lunes,
34359739666,Kolberg,0,0,0,,1945,Enero,30,Martes,
34359739774,The Assassin Next Door,3000000,0,-3000000,0.0,2009,Abril,15,Miercoles,
34359739794,Twenty-Four Eyes,0,0,0,,1954,Septiembre,15,Miercoles,
34359739929,Films to Keep You Awake: The Christmas Tale,0,0,0,,2005,Diciembre,25,Domingo,
34359740275,Bernie,0,0,0,,1996,Noviembre,27,Miercoles,
34359740345,Three Brothers,0,0,0,,1981,Marzo,19,Jueves,
34359740710,The Story of Temple Drake,0,0,0,,1933,Mayo,06,Sabado,
34359740722,The Inbetweeners Movie,0,88025781,88025781,,2011,Agosto,19,Viernes,The Inbetweeners Collection
34359741223,Sing Your Song,0,29110,29110,,2012,Enero,13,Viernes,
34359741239,Getting to Know You,0,0,0,,1999,Enero,22,Viernes,
34359741284,Carmen Comes Home,0,0,0,,1951,Marzo,21,Miercoles,
34359738549,8: The Mormon Proposition,0,0,0,,2010,Enero,01,Viernes,
34359738751,Bananaz,0,0,0,,2008,Febrero,07,Jueves,
34359738837,Wall Street: Money Never Sleeps,70000000,134748021,64748021,1.9249717285714285,2010,Septiembre,02,Jueves,Wall Street Collection
34359739053,The Last American Hero,0,0,0,,1973,Enero,01,Lunes,
34359739119,Grający z talerza,0,0,0,,1995,Noviembre,07,Martes,
34359739596,First Love,0,9392,9392,,2004,Enero,01,Jueves,
34359740097,Swimming Pool,0,0,0,,2001,Octubre,04,Jueves,
34359740671,Stake Land,650000,33245,-616755,0.05114615384615385,2010,Septiembre,30,Jueves,Stake Land Collection
34359740702,Fierce Light: When Spirit Meets Action,1180000,0,-1180000,0.0,2008,Enero,01,Martes,
34359740780,Restless,8000000,163265,-7836735,0.020408125,2011,Septiembre,16,Viernes,
34359738490,Thirst,0,0,0,,2010,Junio,22,Martes,
34359738631,Raajneeti,0,0,0,,2010,Junio,04,Viernes,
34359738671,Fate Is the Hunter,0,0,0,,1964,Noviembre,08,Domingo,
34359738980,Jackass 3D,20000000,117224271,97224271,5.86121355,2010,Octubre,15,Viernes,Jackass Collection
34359739011,Nicht alle waren Mörder,0,0,0,,2006,Octubre,31,Martes,
34359739436,Cirque du Soleil: Dralion,0,0,0,,2001,Agosto,04,Sabado,
34359739487,The Spy in Black,4668069,0,-4668069,0.0,1939,Octubre,07,Sabado,
34359740180,Frownland,0,0,0,,2007,Marzo,09,Viernes,
34359740307,Once Is Not Enough,0,0,0,,1975,Junio,20,Viernes,
34359740862,The Turin Horse,0,0,0,,2011,Febrero,15,Martes,
34359740908,That Day,0,0,0,,2003,Junio,04,Miercoles,
34359740980,Martha Marcy May Marlene,0,3538446,3538446,,2011,Octubre,21,Viernes,
34359741008,Year of the Carnivore,0,0,0,,2009,Mayo,01,Viernes,
34359741054,Mr. Nice,0,850994,850994,,2010,Octubre,07,Jueves,
34359741180,The Bridge to Nowhere,0,0,0,,2009,Agosto,17,Lunes,
34359738384,A Hot Dog Program,0,0,0,,1999,Agosto,31,Martes,
34359738645,Captain Conan,0,0,0,,1996,Octubre,16,Miercoles,
34359738719,Jackass 2.5,0,0,0,,2007,Diciembre,18,Martes,Jackass Collection
34359738770,Blood River,0,0,0,,2009,Enero,01,Jueves,
34359738780,Young Again,0,0,0,,1986,Mayo,11,Domingo,
34359739721,The Asphyx,0,0,0,,1972,Diciembre,05,Martes,
34359740099,Nora Roberts' Blue Smoke,0,0,0,,2007,Febrero,12,Lunes,
34359740140,All I Desire,0,0,0,,1953,Junio,25,Jueves,
34359740155,Victim,0,0,0,,2010,Noviembre,17,Miercoles,
34359740186,Trails,0,0,0,,1978,Mayo,19,Viernes,
34359740313,Judy Moody and the Not Bummer Summer,20000000,14166853,-5833147,0.70834265,2011,Junio,10,Viernes,
34359740469,Joan of Paris,0,0,0,,1942,Enero,20,Martes,
34359740605,Ponterosa,350000,0,-350000,0.0,2001,Marzo,30,Viernes,
34359740673,The Great White Silence,0,0,0,,1924,Mayo,10,Sabado,
34359741213,The Sitter,25000000,34942188,9942188,1.39768752,2011,Diciembre,09,Viernes,
34359741298,G.I. Joe: The Revenge of Cobra,0,0,0,,1984,Septiembre,10,Lunes,
34359738527,Winnebago Man,0,178174,178174,,2009,Marzo,14,Sabado,
34359738769,The Worthless,0,0,0,,1982,Octubre,15,Viernes,
34359738906,Catfish,30000,3045943,3015943,101.53143333333334,2010,Septiembre,17,Viernes,
34359739170,Ingeborg Holm,0,0,0,,1913,Octubre,27,Lunes,
34359739658,Silent Souls,0,0,0,,2010,Junio,06,Domingo,
34359739981,Forever Strong,0,0,0,,2008,Septiembre,26,Viernes,
34359740034,High School,0,0,0,,1968,Mayo,01,Miercoles,
34359740258,Pale Flower,0,0,0,,1964,Marzo,01,Domingo,
34359740315,Kalamity,2000000,0,-2000000,0.0,2010,Octubre,22,Viernes,
34359740459,Flight Command,0,0,0,,1940,Diciembre,27,Viernes,
34359740891,Circumstance,0,0,0,,2011,Agosto,26,Viernes,
34359740917,Songwriter,0,0,0,,1984,Octubre,14,Domingo,
34359741002,The Frozen North,0,0,0,,2006,Diciembre,25,Lunes,
34359741031,A Cab for Three,0,0,0,,2001,Agosto,02,Jueves,
34359741339,Skyscraper Souls,0,0,0,,1932,Julio,16,Sabado,
34359738850,Diên Biên Phu,30000000,0,-30000000,0.0,1992,Marzo,04,Miercoles,
34359739034,Eastern Drift,0,0,0,,2010,Diciembre,01,Miercoles,
34359739140,The Damned,0,0,0,,1963,Mayo,19,Domingo,
34359739378,Death of a Salesman,0,0,0,,1951,Diciembre,20,Jueves,
34359739418,Kaho Naa... Pyaar Hai,0,0,0,,2000,Enero,14,Viernes,
34359739482,On the Occasion of Remembering the Turning Gate,0,0,0,,2002,Marzo,22,Viernes,
34359739578,Five,0,0,0,,1951,Abril,25,Miercoles,
34359739765,The Given Word,0,0,0,,1962,Abril,17,Martes,
34359740062,They Won't Forget,0,0,0,,1937,Octubre,09,Sabado,
34359740312,If I Were King,0,0,0,,1938,Septiembre,28,Miercoles,
34359740319,The Dolly Sisters,0,0,0,,1945,Noviembre,14,Miercoles,
34359740380,The Mysterious Lady,337,551,214,1.6350148367952522,1928,Agosto,04,Sabado,
34359740519,Exposed,0,0,0,,1983,Abril,22,Viernes,
34359740613,Fools in the Mountains,0,0,0,,1957,Agosto,19,Lunes,
34359740656,Elvira Madigan,0,0,0,,1967,Abril,24,Lunes,
34359741024,One to Another,0,0,0,,2006,Julio,21,Viernes,
34359741277,Stagecoach,0,0,0,,1966,Abril,21,Jueves,
34359738462,South Park: Imaginationland,0,0,0,,2008,Marzo,11,Martes,
34359738500,Nightwatching,0,0,0,,2007,Septiembre,06,Jueves,
34359738503,The Phantom,0,0,0,,2009,Diciembre,20,Domingo,
34359738637,I Killed My Mother,0,0,0,,2009,Junio,05,Viernes,
34359738680,The Love Parade,0,0,0,,1929,Noviembre,19,Martes,
34359738825,Camp Hell,3000000,0,-3000000,0.0,2010,Agosto,13,Viernes,
34359738891,Effi Briest,0,0,0,,1974,Junio,20,Jueves,
34359738926,The Private War of Major Benson,0,0,0,,1955,Agosto,02,Martes,
34359738983,The Hole,0,0,0,,2009,Septiembre,09,Miercoles,
34359739085,Fair Game,22000000,24188922,2188922,1.0994964545454546,2010,Mayo,20,Jueves,
34359739229,Chatroom,0,0,0,,2010,Agosto,11,Miercoles,
34359739361,Take the High Ground!,0,0,0,,1953,Octubre,30,Viernes,
34359739790,Norwegian Wood,0,17636261,17636261,,2010,Diciembre,11,Sabado,
34359740069,The Woman on the Beach,0,0,0,,1947,Junio,02,Lunes,
34359740073,The Day They Robbed the Bank of England,0,0,0,,1960,Septiembre,04,Domingo,
34359740163,The Clairvoyant,0,0,0,,1934,Enero,01,Lunes,
34359740178,Wanda,0,0,0,,1970,Septiembre,01,Martes,
34359740235,The Other Woman,30000000,102000000,72000000,3.4,2010,Octubre,28,Jueves,
34359740373,Savage Messiah,0,0,0,,1972,Junio,27,Martes,
34359740382,Room for One More,0,0,0,,1952,Enero,10,Jueves,
34359740724,Time to Die,0,0,0,,1966,Agosto,11,Jueves,
34359740894,Ghost from the Machine,0,0,0,,2010,Enero,01,Viernes,
34359741102,Trespass,36000000,9612469,-26387531,0.2670130277777778,2011,Octubre,13,Jueves,
34359741421,"Buona Sera, Mrs. Campbell",0,0,0,,1968,Diciembre,16,Lunes,
34359739156,The World Unseen,0,0,0,,2007,Septiembre,09,Domingo,
34359739321,7 Virgins,0,0,0,,2005,Octubre,14,Viernes,
34359739492,"Je t'aime, je t'aime",0,0,0,,1968,Abril,24,Miercoles,
34359739704,Vanishing on 7th Street,10000000,1068682,-8931318,0.1068682,2010,Septiembre,11,Sabado,
34359739958,Castle of Purity,0,0,0,,1973,Mayo,10,Jueves,
34359740250,Falling,2705100,0,-2705100,0.0,2006,Septiembre,08,Viernes,
34359740252,Camp de Thiaroye,0,0,0,,1988,Enero,01,Viernes,
34359740341,Lazybones,0,0,0,,1925,Noviembre,06,Viernes,
34359740548,The Autobiography of Nicolae Ceausescu,0,0,0,,2010,Octubre,29,Viernes,
34359740620,The Trotsky,6400000,0,-6400000,0.0,2009,Septiembre,11,Viernes,
34359740712,Escape,0,0,0,,1940,Noviembre,01,Viernes,
34359740796,The Witches,0,0,0,,1967,Febrero,22,Miercoles,Totò Collection
34359740858,Warrior of the Lost World,500000,0,-500000,0.0,1983,Enero,01,Sabado,
34359740989,Oranges and Sunshine,0,0,0,,2010,Octubre,08,Viernes,
34359741022,11 x 14,0,0,0,,1977,Abril,16,Sabado,
34359741077,The Adventures of Tintin,130000000,371940071,241940071,2.861077469230769,2011,Octubre,25,Martes,
34359741261,Hovering Over the Water,0,0,0,,1986,Octubre,02,Jueves,
34359741393,Sacrifice,10000000,0,-10000000,0.0,2010,Diciembre,17,Viernes,
34359738409,One of Our Aircraft Is Missing,0,0,0,,1942,Abril,24,Viernes,
34359738635,Crossworlds,0,0,0,,1996,Octubre,30,Miercoles,
34359738750,Going the Distance,32000000,42045846,10045846,1.3139326875,2010,Septiembre,01,Miercoles,
34359738764,It's a Great Feeling,0,0,0,,1949,Agosto,01,Lunes,
34359738872,The Eighth Day,0,0,0,,1979,Enero,13,Sabado,
34359738973,Seven Days,0,0,0,,2010,Junio,22,Martes,
34359739298,One Foot in Heaven,0,0,0,,1941,Noviembre,01,Sabado,
34359739841,Source Code,32000000,147332697,115332697,4.60414678125,2011,Marzo,30,Miercoles,
34359740612,30 Minutes or Less,28000000,40547440,12547440,1.448122857142857,2011,Agosto,11,Jueves,
34359740659,Don't Be Afraid of the Dark,25000000,36993168,11993168,1.47972672,2010,Noviembre,06,Sabado,
34359740681,The Possession of Joel Delaney,1300000,0,-1300000,0.0,1972,Mayo,24,Miercoles,
34359740877,Play,0,0,0,,2011,Mayo,15,Domingo,
34359741012,Bertsolari,0,0,0,,2011,Octubre,13,Jueves,
34359738415,Three Comrades,0,0,0,,1938,Junio,03,Viernes,
34359738569,Human Desire,0,0,0,,1954,Agosto,05,Jueves,
34359738590,The Lineup,0,0,0,,1958,Junio,11,Miercoles,
34359739062,Due Date,65000000,211780824,146780824,3.2581665230769232,2010,Noviembre,04,Jueves,
34359739172,Bad Family,0,0,0,,2010,Enero,29,Viernes,
34359739351,The Lottery,0,0,0,,2010,Junio,11,Viernes,
34359739610,The Traveler,0,0,0,,2010,Octubre,01,Viernes,
34359739762,Presumed Guilty,0,0,0,,2008,Noviembre,21,Viernes,
34359739793,Janky Promoters,10000000,9069,-9990931,9.069E-4,2009,Octubre,16,Viernes,
34359739798,Twisted Nerve,0,0,0,,1968,Octubre,15,Martes,
34359739994,Movie Days,0,0,0,,1994,Junio,30,Jueves,
34359740096,The High Cost of Living,0,0,0,,2010,Septiembre,15,Miercoles,
34359740243,Eyes of the Mothman,0,0,0,,2011,Febrero,22,Martes,
34359740276,Lucky Star,0,0,0,,1929,Agosto,18,Domingo,
34359740294,The President's Lady,0,0,0,,1953,Mayo,21,Jueves,
34359740406,A Perfect Day,0,0,0,,2008,Enero,01,Martes,
34359740476,Children,0,0,0,,2006,Septiembre,09,Sabado,
34359741133,Sasha,0,0,0,,2011,Marzo,24,Jueves,
34359741214,Extremely Loud & Incredibly Close,40000000,55247881,15247881,1.381197025,2011,Diciembre,24,Sabado,
34359741248,The Snowman,0,0,0,,1982,Diciembre,26,Domingo,The Snowman Collection
34359741265,I Melt with You,0,0,0,,2011,Diciembre,09,Viernes,
34359741310,Friends with Kids,0,12186625,12186625,,2011,Septiembre,09,Viernes,
34359738393,The Killer Inside Me,13000000,0,-13000000,0.0,2010,Febrero,19,Viernes,
34359738663,FC Venus,0,0,0,,2006,Abril,26,Miercoles,
34359738673,The Mating Season,0,0,0,,1951,Enero,12,Viernes,
34359739084,Jack Goes Boating,0,538000,538000,,2010,Septiembre,23,Jueves,
34359739251,Le Beau Serge,0,0,0,,1958,Junio,06,Viernes,
34359739405,Trouble in Mind,0,0,0,,1985,Enero,01,Martes,
34359739446,The Miracle of Our Lady of Fatima,0,0,0,,1952,Agosto,20,Miercoles,
34359739668,A Hole in the Soul,0,0,0,,1994,Enero,01,Sabado,
34359739701,Hands of the Ripper,0,0,0,,1971,Octubre,17,Domingo,
34359739948,Love that Boy,0,0,0,,2003,Septiembre,01,Lunes,
34359739966,Beyond,3000000,4800080,1800080,1.6000266666666667,2010,Diciembre,10,Viernes,
